order_id,output
4f66c084-4f15-43d9-9f95-0350f4179ea6,"{""rootcause"": [{""title"": ""单板电源关断"", ""location"": ""SubNetwork=1002,ManagedElement=82367,Equipment=1,Rack=1,SubRack=1,Slot=3,PlugInUnit=1,SdrDeviceGroup=1""}]}"
50136eba-2902-466a-ad94-d96b351c9fc2,"{""rootcause"": [{""title"": ""RRU链路断"", ""location"": ""SubNetwork=5309,ManagedElement=831135,Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}, {""title"": ""RRU链路断"", ""location"": ""SubNetwork=5309,ManagedElement=831135,Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}]}"
50b20112-cb8b-4ef6-ba49-d4320a25e0e7,"{""rootcause"": [{""title"": ""ETH_LOS"", ""location"": ""1-D3EM8F-7(LTE())-MAC:1""}, {""title"": ""网元断链告警"", ""location"": ""sbn=7312,NodeMe=985814""}]}"
51d2ff1d-1bcb-41c7-ae33-83db088b2545,"{""rootcause"": [{""title"": ""RRU链路断"", ""location"": ""SubNetwork=1003,ManagedElement=507264,Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}]}"
51eb8a16-8058-46eb-952d-f2a88399b092,"{""rootcause"": [{""title"": ""RRU功率检测异常"", ""location"": ""sbn=2,NodeMe=459992,Equipment=1,rack=52,shelf=1,board=1""}]}"
51edd15d-9e4f-481a-ba10-de54bf033b0e,"{""rootcause"": [{""title"": ""射频单元交流掉电告警"", ""location"": ""柜号:0; 框号:113; 槽号:0; 类型:MRRU""}, {""title"": ""射频单元交流掉电告警"", ""location"": ""柜号:0; 框号:112; 槽号:0; 类型:MRRU""}, {""title"": ""射频单元交流掉电告警"", ""location"": ""柜号:0; 框号:111; 槽号:0; 类型:MRRU""}]}"
52a25ac0-47e1-4f5a-9ae0-93c1bfc9b90d,"{""rootcause"": [{""title"": ""RRU链路断"", ""location"": ""SubNetwork=1004,ManagedElement=1401149,Equipment=1,ReplaceableUnit=71""}]}"
52df1065-3f92-4e4e-b255-d2575f9bd8b1,"{""rootcause"": [{""title"": ""RRU链路断"", ""location"": ""SubNetwork=1011,ManagedElement=102035,Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}]}"
532d7c54-633e-4fc2-a59f-a3d18df5d2be,"{""rootcause"": [{""title"": ""以太网物理接口(ETPI) 信号丢失(LOS)"", ""location"": ""PGEA[0-1-17]-GE\\:12(KA--541)""}, {""title"": ""射频单元交流掉电告警"", ""location"": ""柜号:0; 框号:225; 槽号:0; 类型:MRRU""}]}"
532deaa0-8d18-4f36-80b7-7a01ea290ce6,"{""rootcause"": [{""title"": ""射频单元直流掉电告警"", ""location"": ""柜号:0; 框号:113; 槽号:0; 类型:MRRU""}, {""title"": ""射频单元直流掉电告警"", ""location"": ""柜号:0; 框号:112; 槽号:0; 类型:MRRU""}, {""title"": ""射频单元直流掉电告警"", ""location"": ""柜号:0; 框号:111; 槽号:0; 类型:MRRU""}]}"
5341cfe5-7677-4cfe-aa86-2347d2c3d88c,"{""rootcause"": [{""title"": ""输入电源断"", ""location"": ""SubNetwork=5306,ManagedElement=2647019,Equipment=1,ReplaceableUnit=53""}]}"
53aa2dc8-1861-4faa-8d25-3847c8e392bb,"{""rootcause"": [{""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1400898,Equipment=1,ReplaceableUnit=62""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1400898,Equipment=1,ReplaceableUnit=61""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1400898,Equipment=1,ReplaceableUnit=63""}]}"
54db046d-a9d5-4713-89c3-0888cbb6b60a,"{""rootcause"": [{""title"": ""射频单元业务不可用告警"", ""location"": ""eNodeB名称:1HLM; 本地:201; :TDD; 柜号:0; 框号:206; 槽号:0; NB-IoT:FALSE; eNodeB分:NULL; 名称:1HLM-201; eNodeB:92084; :201; :链路异常""}, {""title"": ""射频单元时钟异常告警"", ""location"": ""柜号:0; 框号:206; 槽号:0; 类型:MRRU""}]}"
5523ff85-e4ed-4c63-8e88-054e355e8c60,"{""rootcause"": [{""title"": ""光口接收链路故障"", ""location"": ""SubNetwork=1003,ManagedElement=355007,Equipment=1,Rack=61,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,FiberDeviceSet=1,FiberDevice=1""}]}"
55440080-bfe6-4e1d-ab80-1d578feec6a4,"{""rootcause"": [{""title"": ""输入电源断"", ""location"": ""SubNetwork=CMCC-GZ-04,ManagedElement=12586726,Equipment=1,ReplaceableUnit=A_2""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=CMCC-GZ-04,ManagedElement=12586726,Equipment=1,ReplaceableUnit=A_1""}]}"
559b4ff0-ab0b-4bb3-beea-fd8180385098,"{""rootcause"": [{""title"": ""RRU链路断"", ""location"": ""SubNetwork=1004,ManagedElement=1389661,Equipment=1,ReplaceableUnit=83""}]}"
564d3099-bc58-47b0-849e-74261b183a85,"{""rootcause"": [{""title"": ""射频单元驻波告警"", ""location"": ""柜号:0; 框号:90; 槽号:0; :1; 类型:MRRU; 告警(0.1):20; (0.1):21; 输出(0.1dBm):374; 端口:NULL""}]}"
56bd4bd6-4a3c-4bec-aab6-aea2d3370399,"{""rootcause"": [{""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1436210,Equipment=1,ReplaceableUnit=71""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1436210,Equipment=1,ReplaceableUnit=72""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1436210,Equipment=1,ReplaceableUnit=73""}]}"
57274520-1025-41a1-ba18-9d8c61a67fbb,"{""rootcause"": [{""title"": ""设备掉电"", ""location"": ""SubNetwork=5300,ManagedElement=595764,Equipment=1,Rack=60,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}, {""title"": ""LTE小区退出服务"", ""location"": ""SubNetwork=5300,ManagedElement=595764,ENBFunctionTDD=595764,EUtranCellTDD=73""}, {""title"": ""设备掉电"", ""location"": ""SubNetwork=5300,ManagedElement=595764,Equipment=1,Rack=61,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}]}"
58fb18c6-070b-4d74-8ec2-d68f1e71d01d,"{""rootcause"": [{""title"": ""射频单元驻波告警"", ""location"": ""柜号:0; 框号:200; 槽号:0; :0; 类型:MRRU; 告警(0.1):20; (0.1):20; 输出(0.1dBm):260; 端口:NULL""}]}"
599a8ce2-c4f0-453c-b951-105fb1067e7e,"{""rootcause"": [{""title"": ""BBU CPRI接口异常告警"", ""location"": ""柜号:0; 框号:0; 槽号:4; 端口号:2; 端口号:0; 类型:UBBP; :CPRI接口异常""}]}"
59a31b23-daa6-4bed-a525-04a5943c5367,"{""rootcause"": [{""title"": ""射频单元CPRI接口异常告警"", ""location"": ""柜号:0; 框号:151; 槽号:0; 端口号:端口0; 端口号:0; 类型:AIRU; :链路故障""}]}"
59bebcbf-a8b3-48f0-befa-b7557abb7e9e,"{""rootcause"": [{""title"": ""设备掉电"", ""location"": ""SubNetwork=5301,ManagedElement=832316,Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}, {""title"": ""LTE小区退出服务"", ""location"": ""SubNetwork=5301,ManagedElement=832316,ENBFunctionTDD=832316,EUtranCellTDD=13""}, {""title"": ""RRU链路断"", ""location"": ""SubNetwork=5301,ManagedElement=832316,Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}, {""title"": ""LTE小区退出服务"", ""location"": ""SubNetwork=5301,ManagedElement=832316,ENBFunctionTDD=832316,EUtranCellTDD=28""}]}"
5a4a0e0d-a626-4599-b853-8d4c1fb84adb,"{""rootcause"": [{""title"": ""射频单元直流掉电告警"", ""location"": ""柜号:0; 框号:152; 槽号:0; 类型:AIRU""}]}"
5aa15346-c717-441f-8cb7-08e3b4b7b827,"{""rootcause"": [{""title"": ""单板不在位"", ""location"": ""SubNetwork=1003,ManagedElement=491539,Equipment=1,Rack=1,SubRack=1,Slot=12,PlugInUnit=1,SdrDeviceGroup=1""}]}"
5b2934e0-b8fd-4f39-9287-15c201fd4c08,"{""rootcause"": [{""title"": ""网元连接中断"", ""location"": ""网元名称:72-H5M; 网元IP地址:10.252.29.186; 网元IP地址(IP Mode):NULL; 端口:6007; 错误:N/A; 信息:端口时; 分:MediationService5409; OMC IP:10.224.27.32""}, {""title"": ""网元连接中断"", ""location"": ""网元名称:71-H5M; 网元IP地址:10.252.29.182; 网元IP地址(IP Mode):NULL; 端口:6007; 错误:N/A; 信息:端口时; 分:MediationService5809; OMC IP:10.224.27.36""}, {""title"": ""网元连接中断"", ""location"": ""网元名称:73-H5W; 网元IP地址:10.252.29.94; 网元IP地址(IP Mode):NULL; 端口:6007; 错误:N/A; 信息:端口时; 分:MediationService5509; OMC IP:10.224.27.33""}, {""title"": ""网元连接中断"", ""location"": ""网元名称:74-H5W; 网元IP地址:10.252.29.98; 网元IP地址(IP Mode):NULL; 端口:6007; 错误:N/A; 信息:端口时; 分:MediationService5309; OMC IP:10.224.27.31""}, {""title"": ""网元连接中断"", ""location"": ""网元名称:4G75HS; 网元IP地址:100.93.41.210; 网元IP地址(IP Mode):NULL; 端口:6007; 错误:N/A; 信息:端口时; 分:MediationService5309; OMC IP:10.224.27.31""}]}"
5c171476-d835-47fd-8b5d-fe6548e84ea4,"{""rootcause"": [{""title"": ""射频单元CPRI接口异常告警"", ""location"": ""柜号:0; 框号:200; 槽号:0; 端口号:端口1; 端口号:NULL; 类型:MRRU; :""}]}"
5d152a6f-dae1-4eff-9338-57120576d6ae,"{""rootcause"": [{""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1395188,Equipment=1,ReplaceableUnit=62""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1395188,Equipment=1,ReplaceableUnit=63""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1395188,Equipment=1,ReplaceableUnit=61""}, {""title"": ""DU小区退服"", ""location"": ""SubNetwork=1004,ManagedElement=1395188,GNBDUFunction=460-00_1395188,NRCellDU=1""}]}"
5d372878-06b4-49d2-bfbb-099457fb694a,"{""rootcause"": [{""title"": ""光模块接收光功率异常"", ""location"": ""SubNetwork=1003,ManagedElement=41394,Equipment=1,Rack=57,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,FiberDeviceSet=1,FiberDevice=1""}]}"
5de2ca5d-43b5-40f7-9278-b9f9d532fa52,"{""rootcause"": [{""title"": ""RRU链路断"", ""location"": ""SubNetwork=5303,ManagedElement=374177,Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}, {""title"": ""LTE小区退出服务"", ""location"": ""SubNetwork=5303,ManagedElement=374177,ENBFunctionTDD=374177,EUtranCellTDD=21""}]}"
5e6e4a4b-969f-420a-93f4-1a492a75f0f9,"{""rootcause"": [{""title"": ""射频单元CPRI接口异常告警"", ""location"": ""柜号:0; 框号:112; 槽号:0; 端口号:端口0; 端口号:NULL; 类型:MRRU; :CPRI接口异常""}, {""title"": ""BBU CPRI接口异常告警"", ""location"": ""柜号:0; 框号:0; 槽号:3; 端口号:4; 端口号:0; 类型:UBBP; :""}]}"
5efa8b7c-d30d-46a7-ae55-6bab3baf19cf,"{""rootcause"": [{""title"": ""射频单元CPRI接口异常告警"", ""location"": ""柜号:0; 框号:202; 槽号:0; 端口号:端口0; 端口号:NULL; 类型:MRRU; :CPRI接口异常""}]}"
5f08d679-bd5b-4388-95a1-004d39761ce3,"{""rootcause"": [{""title"": ""射频单元交流掉电告警"", ""location"": ""柜号:0; 框号:208; 槽号:0; 类型:MRRU""}]}"
5f0b3c7f-806d-4622-a671-5d23ee09c827,"{""rootcause"": [{""title"": ""RRU链路断"", ""location"": ""SubNetwork=5302,ManagedElement=374078,Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}, {""title"": ""LTE小区退出服务"", ""location"": ""SubNetwork=5302,ManagedElement=374078,ENBFunctionFDD=374078,EUtranCellFDD=13""}]}"
5f31acb6-cb86-4488-af6a-f6d2d4d3a4d9,"{""rootcause"": [{""title"": ""输入电压异常"", ""location"": ""SubNetwork=1002,ManagedElement=82367,Equipment=1,Rack=1,SubRack=1,Slot=17,PlugInUnit=1,SdrDeviceGroup=1""}]}"
607eb58a-5e7b-4467-a1ea-ebaca1b23251,"{""rootcause"": [{""title"": ""RRU功率检测异常"", ""location"": ""sbn=7311,NodeMe=473840,Equipment=1,rack=66,shelf=1,board=1""}]}"
60a47f44-2a5b-418c-ad59-acd8572bd02b,"{""rootcause"": [{""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1390998,Equipment=1,ReplaceableUnit=63""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1390998,Equipment=1,ReplaceableUnit=62""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1390998,Equipment=1,ReplaceableUnit=61""}]}"
61b314bc-e57b-494c-b1f0-24ec0a347f17,"{""rootcause"": [{""title"": ""输入电压异常"", ""location"": ""SubNetwork=1003,ManagedElement=45194,Equipment=1,Rack=1,SubRack=1,Slot=16,PlugInUnit=1,SdrDeviceGroup=1""}, {""title"": ""网元链路断"", ""location"": ""SubNetwork=1003,ManagedElement=45194""}, {""title"": ""网元链路断"", ""location"": ""SubNetwork=1003,ManagedElement=71449""}]}"
625ffce7-65c5-4657-9104-4148b4113130,"{""rootcause"": [{""title"": ""输入电源断"", ""location"": ""SubNetwork=5305,ManagedElement=2561769,Equipment=1,ReplaceableUnit=51""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=5305,ManagedElement=2561769,Equipment=1,ReplaceableUnit=53""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=5305,ManagedElement=2561769,Equipment=1,ReplaceableUnit=52""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=5305,ManagedElement=2622852,Equipment=1,ReplaceableUnit=56""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=5305,ManagedElement=2622852,Equipment=1,ReplaceableUnit=54""}]}"
63780a6a-e67d-4943-8847-83b824dd810d,"{""rootcause"": [{""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1430463,Equipment=1,ReplaceableUnit=71""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1430463,Equipment=1,ReplaceableUnit=73""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1430463,Equipment=1,ReplaceableUnit=72""}]}"
6424a0d8-3807-4527-83d8-c5a817146c5d,"{""rootcause"": [{""title"": ""单板输入时钟异常"", ""location"": ""SubNetwork=1004,ManagedElement=1390821,Equipment=1,ReplaceableUnit=VBP_1_3""}]}"
642867e7-9bf1-4702-8d81-b8097c7cd38c,"{""rootcause"": [{""title"": ""射频单元IR接口异常告警"", ""location"": ""柜号:0; 框号:212; 槽号:0; 端口号:端口0; 类型:MRRU; :IR接口异常""}]}"
6436d7ab-5492-4bad-8403-ed871c604057,"{""rootcause"": [{""title"": ""射频单元直流掉电告警"", ""location"": ""柜号:0; 框号:64; 槽号:0; 类型:MRRU""}, {""title"": ""射频单元交流掉电告警"", ""location"": ""柜号:0; 框号:61; 槽号:0; 类型:MRRU""}]}"
645626f5-429a-4c7a-aa2f-3bb47dfdb08f,"{""rootcause"": [{""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1398907,Equipment=1,ReplaceableUnit=61""}]}"
65ad6ca0-4d9f-46c3-9423-24429c84a424,"{""rootcause"": [{""title"": ""设备掉电"", ""location"": ""SubNetwork=5302,ManagedElement=802014,Equipment=1,Rack=71,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}]}"
6600d905-9faf-4ee3-8d44-223e9bc4dfdb,"{""rootcause"": [{""title"": ""射频单元ALD开关配置不匹配告警"", ""location"": ""柜号:0; 框号:201; 槽号:0; 端口号:RET; 类型:MRRU; :类型; 配置类型:; 类型:""}, {""title"": ""小区不可用告警"", ""location"": ""eNodeB名称:2HL-D3900460334PT; 本地:18; :FDD; NB-IoT:FALSE; 名称:2HFD-D3900460334PT-18; eNodeB:460334; :18; :异常""}]}"
6642cbb1-ec65-48e1-9ec3-6d68bb98e59f,"{""rootcause"": [{""title"": ""光口链路故障"", ""location"": ""SubNetwork=1004,ManagedElement=1390908,Equipment=1,ReplaceableUnit=VBP_1_8,RiPort=OF1""}, {""title"": ""光口链路故障"", ""location"": ""SubNetwork=1004,ManagedElement=1390908,Equipment=1,ReplaceableUnit=VBP_1_6,RiPort=OF1""}]}"
667cfaed-a0b8-420b-957b-d498acf28857,"{""rootcause"": [{""title"": ""网元连接中断"", ""location"": ""网元名称:HLM; 网元IP地址:100.92.44.200; 网元IP地址(IP Mode):NULL; 端口:6007; 错误:N/A; 信息:端口时; 分:MediationService5308; OMC IP:10.224.27.31""}]}"
66ee1170-8f45-43ec-a392-426aaac31f7b,"{""rootcause"": [{""title"": ""BBU IR接口异常告警"", ""location"": ""柜号:0; 框号:0; 槽号:2; 端口号:4; 端口号:0; 类型:UBBP; :""}]}"
66f5286d-82fd-4f9d-99d9-30517830b9ea,"{""rootcause"": [{""title"": ""RRU链路断"", ""location"": ""SubNetwork=1004,ManagedElement=1404659,Equipment=1,ReplaceableUnit=74""}, {""title"": ""DU小区退服"", ""location"": ""SubNetwork=1004,ManagedElement=1404659,GNBDUFunction=460-00_1404659,NRCellDU=21""}]}"
67463e7c-93f7-4c08-b65f-9bc879ec80a6,"{""rootcause"": [{""title"": ""设备掉电"", ""location"": ""SubNetwork=5309,ManagedElement=832953,Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}, {""title"": ""设备掉电"", ""location"": ""SubNetwork=5309,ManagedElement=832953,Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}, {""title"": ""设备掉电"", ""location"": ""SubNetwork=5309,ManagedElement=832953,Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}]}"
695a226f-09b0-4dd3-bd89-34a85f6244f4,"{""rootcause"": [{""title"": ""射频单元交流掉电告警"", ""location"": ""柜号:0; 框号:61; 槽号:0; 类型:MRRU""}]}"
69a3a452-8984-4c9a-baed-99c8ae6ac3a2,"{""rootcause"": [{""title"": ""RRU链路断"", ""location"": ""SubNetwork=5304,ManagedElement=802437,Equipment=1,Rack=57,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}, {""title"": ""RRU链路断"", ""location"": ""SubNetwork=5304,ManagedElement=177646,Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}, {""title"": ""RRU链路断"", ""location"": ""SubNetwork=5304,ManagedElement=802437,Equipment=1,Rack=59,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}, {""title"": ""RRU链路断"", ""location"": ""SubNetwork=5304,ManagedElement=802437,Equipment=1,Rack=58,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}, {""title"": ""RRU链路断"", ""location"": ""SubNetwork=5304,ManagedElement=177646,Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}]}"
6a8cec60-d824-484e-a42c-cfee9c43fb62,"{""rootcause"": [{""title"": ""射频单元交流掉电告警"", ""location"": ""柜号:0; 框号:151; 槽号:0; 类型:AIRU""}]}"
6a9b48e5-0c62-4490-ac4e-1056519aa089,"{""rootcause"": [{""title"": ""BBU CPRI接口异常告警"", ""location"": ""柜号:0; 框号:0; 槽号:0; 端口号:2; 端口号:0; 类型:UBBP; :MAC""}]}"
6aa3ac7f-d1e9-477d-879c-693fa34f8316,"{""rootcause"": [{""title"": ""RRU链路断"", ""location"": ""SubNetwork=1004,ManagedElement=1002761,Equipment=1,ReplaceableUnit=81""}]}"
6b519695-afa7-42b7-950b-1817ff57975b,"{""rootcause"": [{""title"": ""设备掉电"", ""location"": ""SubNetwork=5302,ManagedElement=568210,Equipment=1,Rack=57,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}]}"
6b9e6788-f99f-4edf-a419-e4e698821aa5,"{""rootcause"": [{""title"": ""射频单元交流掉电告警"", ""location"": ""柜号:0; 框号:151; 槽号:0; 类型:AIRU""}]}"
6ba3bf35-2d88-40be-9832-917e70b59b44,"{""rootcause"": [{""title"": ""射频单元CPRI接口异常告警"", ""location"": ""柜号:0; 框号:203; 槽号:0; 端口号:端口0; 端口号:NULL; 类型:MRRU; :""}]}"
6bd835ca-b7bc-4b43-bfd2-12237cf8aeb5,"{""rootcause"": [{""title"": ""射频单元交流掉电告警"", ""location"": ""柜号:0; 框号:150; 槽号:0; 类型:MRRU""}]}"
6c596cdd-fd3a-44e3-ba8a-3deff75209ee,"{""rootcause"": [{""title"": ""输入电压异常"", ""location"": ""SubNetwork=1002,ManagedElement=82367,Equipment=1,Rack=1,SubRack=1,Slot=17,PlugInUnit=1,SdrDeviceGroup=1""}, {""title"": ""单板电源关断"", ""location"": ""SubNetwork=1002,ManagedElement=82367,Equipment=1,Rack=1,SubRack=1,Slot=3,PlugInUnit=1,SdrDeviceGroup=1""}]}"
6d6c357e-30c7-4b70-b820-c09c0330a870,"{""rootcause"": [{""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1395161,Equipment=1,ReplaceableUnit=64""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1395161,Equipment=1,ReplaceableUnit=65""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1395161,Equipment=1,ReplaceableUnit=66""}]}"
6d999cc6-36d6-4c9d-aeea-daf75092f12c,"{""rootcause"": [{""title"": ""RRU链路断"", ""location"": ""SubNetwork=5300,ManagedElement=2622259,Equipment=1,ReplaceableUnit=53""}, {""title"": ""DU小区退服"", ""location"": ""SubNetwork=5300,ManagedElement=2622259,GNBDUFunction=460-00_2622259,NRCellDU=13""}]}"
6d9d1f9b-c42c-44a5-ad3b-986f61b39bbb,"{""rootcause"": [{""title"": ""输入电源断"", ""location"": ""SubNetwork=5300,ManagedElement=2621944,Equipment=1,ReplaceableUnit=56""}]}"
6de39b73-b0e9-4346-be47-d37f5b029899,"{""rootcause"": [{""title"": ""射频单元CPRI接口异常告警"", ""location"": ""柜号:0; 框号:90; 槽号:0; 端口号:端口0; 端口号:NULL; 类型:MRRU; :CPRI接口异常""}]}"
6e2c4bef-2309-4ace-9c76-983bac0255a8,"{""rootcause"": [{""title"": ""单板处于初始化状态"", ""location"": ""SubNetwork=CMCC-GZ-01,ManagedElement=12587375,Equipment=1,ReplaceableUnit=B_1_3""}, {""title"": ""单板处于初始化状态"", ""location"": ""SubNetwork=CMCC-GZ-01,ManagedElement=12587375,Equipment=1,ReplaceableUnit=51""}]}"
7002339b-8846-40ad-a1be-8b837008e2aa,"{""rootcause"": [{""title"": ""BBU CPRI接口异常告警"", ""location"": ""柜号:0; 框号:0; 槽号:0; 端口号:2; 端口号:0; 类型:UBBP; :CPRI接口异常""}]}"
7083104c-f8f4-4ea3-843c-983dbc772a6f,"{""rootcause"": [{""title"": ""射频单元交流掉电告警"", ""location"": ""柜号:0; 框号:150; 槽号:0; 类型:AIRU""}]}"
70b84b0d-e9d5-4b40-b8dd-aef24ac338b3,"{""rootcause"": [{""title"": ""RRU链路断"", ""location"": ""SubNetwork=1003,ManagedElement=357992,Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}, {""title"": ""湿度过低告警事件"", ""location"": ""北2位置B1无线CRAN1机房""}]}"
71efa523-4abd-4b3d-bf4f-c3979ce7fc76,"{""rootcause"": [{""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1002002,Equipment=1,ReplaceableUnit=A_1""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1002002,Equipment=1,ReplaceableUnit=A_2""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1002002,Equipment=1,ReplaceableUnit=A_3""}]}"
7295c9de-1b69-4568-a410-6df0efb66b08,"{""rootcause"": [{""title"": ""输入电源断"", ""location"": ""SubNetwork=CMCC-GZ-02,ManagedElement=12716753,Equipment=1,ReplaceableUnit=51""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=CMCC-GZ-02,ManagedElement=12716753,Equipment=1,ReplaceableUnit=53""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=CMCC-GZ-02,ManagedElement=12716753,Equipment=1,ReplaceableUnit=52""}]}"
72c847d4-a857-4993-a7da-f524d3c5be91,"{""rootcause"": [{""title"": ""射频单元交流掉电告警"", ""location"": ""柜号:0; 框号:224; 槽号:0; 类型:MRRU""}]}"
72fe9757-f4a8-4e6f-8f23-504aeb6ee2f0,"{""rootcause"": [{""title"": ""射频单元CPRI接口异常告警"", ""location"": ""柜号:0; 框号:176; 槽号:0; 端口号:端口0; 端口号:NULL; 类型:MRRU; :CPRI接口异常""}]}"
736a5bad-3e29-44dd-a0eb-b201157882fd,"{""rootcause"": [{""title"": ""设备掉电"", ""location"": ""SubNetwork=1003,ManagedElement=88915,Equipment=1,Rack=61,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}, {""title"": ""设备掉电"", ""location"": ""SubNetwork=1003,ManagedElement=88915,Equipment=1,Rack=63,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}, {""title"": ""设备掉电"", ""location"": ""SubNetwork=1003,ManagedElement=88915,Equipment=1,Rack=62,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}, {""title"": ""ETH_LOS"", ""location"": ""1-81EG8-3(PORT-3)-MAC:1""}]}"
73838035-ff73-4282-b82f-0efbe2a5183a,"{""rootcause"": [{""title"": ""ETH_LOS"", ""location"": ""1-D2EG2-1(PORT-1)-MAC:1""}, {""title"": ""网元连接中断"", ""location"": ""网元名称:西612HL; 网元IP地址:100.92.232.136; 网元IP地址(IP Mode):NULL; 端口:6007; 错误:N/A; 信息:端口时; 分:MediationService5710; OMC IP:10.224.27.35""}]}"
73c169ec-d1f0-42e0-81fb-31f07a6abca1,"{""rootcause"": [{""title"": ""设备掉电"", ""location"": ""SubNetwork=1003,ManagedElement=495367,Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}, {""title"": ""设备掉电"", ""location"": ""SubNetwork=1003,ManagedElement=495367,Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}, {""title"": ""设备掉电"", ""location"": ""SubNetwork=1003,ManagedElement=495367,Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1""}]}"
73fae141-1ed5-44fe-9c9c-06381e01e4f7,"{""rootcause"": [{""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1397971,Equipment=1,ReplaceableUnit=61""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1397971,Equipment=1,ReplaceableUnit=62""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1397971,Equipment=1,ReplaceableUnit=63""}]}"
